#,Date,Rank,Actor,N-Match, N-Rating,N-Bad,H-Match,H-Rating,H-Bad,K-Match,K-Rating,K-Bad,Moves,Players,NAGA Report,Paifu,,Last 10 ,Last 10 ,Last 10 ,Last 20,Last 20,Last 20,Last 50,Last 50,Last 50,Last 100,Last 100,Last 100,Last 200,Last 200,Last 200,,,,,,,,,,,,,
635,5/8,3,1,69.880,82.515,10.843,67.470,84.159,12.048,66.265,78.858,12.048,83,にゃはむ(+41.0)すーやん1212(+10.1)ⓝLuckyJ(-12.2)daburyu-(-38.9),https://naga.dmv.nico/htmls/273eb4e2592fe2b221b7c46af977306a574b2ad7187bea1d097f781523f1762av2_2.html?tw=1,https://tenhou.net/4/?log=2023050901gm-0029-0000-9e3162d9&tw=1,,73.05,85.24,8.33,74.71,86.15,7.80,74.66,86.16,7.79,74.28,86.00,8.05,74.16,85.75,8.17,,,,,,,,,,,,,
636,5/8,2,0,74.074,86.005,7.407,69.136,85.560,6.173,72.840,84.386,7.407,81,コンサドーレ(+43.6)ⓝLuckyJ(+9.4)khanhdz(-10.8)Charon(-42.2),https://naga.dmv.nico/htmls/0399167313ea7b4cb32799a454925c2aa398cb1fefa35d491ae2369080c707e2v2_2.html?tw=0,https://tenhou.net/4/?log=2023050909gm-0029-0000-7f478706&tw=0,,73.26,85.31,8.36,74.83,86.15,7.96,74.72,86.22,7.75,74.33,86.03,8.03,74.14,85.72,8.19,,,,,,,,,,,,,
637,5/8,2,2,81.633,88.472,6.122,77.551,89.757,6.122,75.510,86.647,8.163,98,普魯斯特(+57.9)ⓝLuckyJ(+18.0)ゆうてい(-25.8)HQ@マサキング(-50.1),https://naga.dmv.nico/htmls/66e4bfdc8a90c09d0efe3b9fb673a4855f0911620420548b62ef4c1463375a38v2_2.html?tw=2,https://tenhou.net/4/?log=2023050909gm-0029-0000-cef7a98f&tw=2,,73.61,85.52,7.95,75.10,86.26,7.77,74.88,86.26,7.72,74.52,86.14,7.95,74.17,85.73,8.19,,,,,,,,,,,,,
638,5/8,1,1,72.667,85.558,6.000,72.000,83.146,6.667,68.000,82.895,8.667,150,ⓝLuckyJ(+52.4)ゆうてい(+7.8)shivian(-18.4)nicklow(-41.8),https://naga.dmv.nico/htmls/9e945792f0692c8c7b716b00e92cb9f8924d9bde8fe7ddc1d54b387f20371112v2_2.html?tw=1,https://tenhou.net/4/?log=2023050910gm-0029-0000-18f4cf18&tw=1,,73.17,85.29,7.69,75.10,86.20,7.70,74.77,86.24,7.68,74.50,86.15,7.91,74.14,85.71,8.20,,,,,,,,,,,,,
639,5/8,2,1,78.409,88.503,6.818,72.727,85.919,7.955,77.273,87.988,7.955,88,-Nosty-(+43.7)ⓝLuckyJ(+12.8)モモヴ(-10.4)心蘭相随(-46.1),https://naga.dmv.nico/htmls/71d6b2bfc4ccb3c2732f4176bc0caa71c9586ab62bb7987703d3f23061dcb9e0v2_2.html?tw=1,https://tenhou.net/4/?log=2023050911gm-0029-0000-785ae69a&tw=1,,73.49,85.31,7.83,74.97,86.03,7.75,74.81,86.26,7.67,74.59,86.19,7.91,74.17,85.73,8.18,,,,,,,,,,,,,
640,5/8,1,2,71.739,84.992,6.522,75.362,87.092,5.797,73.188,85.418,10.145,138,ⓝLuckyJ(+41.1)十三不塔2(+9.7)あはも(-11.0)つぉんが(-39.8),https://naga.dmv.nico/htmls/568657ece7f71812da02e55c64be39a20c94e3d8b1593cf8f9af75b9bbbdc52ev2_2.html?tw=2,https://tenhou.net/4/?log=2023050911gm-0029-0000-b9bf9113&tw=2,,73.88,85.56,7.47,74.83,86.07,7.59,74.94,86.32,7.56,74.57,86.18,7.91,74.16,85.73,8.18,,,,,,,,,,,,,
641,5/8,2,1,56.818,72.414,15.909,61.364,79.267,15.909,52.273,70.806,20.455,44,Atsu2.(+59.0)ⓝLuckyJ(+14.0)i-sis(-22.3)あのむのー(-50.7),https://naga.dmv.nico/htmls/2112b22199a565cc941ec3860e11a6a35d7849e7298a0d51ddb7e2af11707b7av2_2.html?tw=1,https://tenhou.net/4/?log=2023050912gm-0029-0000-b8fb9145&tw=1,,71.60,84.17,8.21,74.00,85.45,7.80,74.59,85.99,7.82,74.42,86.07,7.97,74.09,85.69,8.19,,,,,,,,,,,,,
642,5/8,1,2,73.214,85.239,10.714,70.536,85.217,8.036,73.214,84.539,11.607,112,ⓝLuckyJ(+70.1)hrw128(+7.1)さとうふみや(-25.8)Atsu2.(-51.4),https://naga.dmv.nico/htmls/c2ac3434ff4a1f6a94ed89cd0eed74c18fb5040f9b6cbc10eead725ef45c48e3v2_2.html?tw=2,https://tenhou.net/4/?log=2023050912gm-0029-0000-4a094c23&tw=2,,71.90,84.25,8.47,73.28,85.02,8.16,74.61,86.02,7.85,74.41,86.07,7.98,74.11,85.70,8.22,,,,,,,,,,,,,
643,5/8,3,1,68.852,83.715,9.016,69.672,84.349,8.197,64.754,80.945,9.836,122,月月柴(+69.6)ノアピー(+6.5)ⓝLuckyJ(-24.4)泣き虫☆苺(-51.7),https://naga.dmv.nico/htmls/359dc64f1e2992ce37ae72e648c982a456bfc64bb65f2f84cad4a4777033f80bv2_2.html?tw=1,https://tenhou.net/4/?log=2023050912gm-0029-0000-fd5002f7&tw=1,,71.85,84.21,8.72,72.67,84.66,8.48,74.61,86.10,7.76,74.45,86.10,8.00,74.07,85.68,8.23,,,,,,,,,,,,,
644,5/9,3,1,68.696,81.389,13.043,66.087,82.359,12.174,67.826,80.824,13.043,115,みなづきほたる(+42.8)jtm(+6.0)ⓝLuckyJ(-18.2)兄貴！！(-30.6),https://naga.dmv.nico/htmls/2ce572b224c56af5442bcb5b9bc1bba964a2f51fec32c1ffee186c4f615d38bav2_2.html?tw=1,https://tenhou.net/4/?log=2023050913gm-0029-0000-27a774cb&tw=1,,71.60,83.88,9.24,72.45,84.57,8.68,74.44,85.95,7.88,74.40,86.05,8.07,74.01,85.64,8.26,,,,,,,,,,,,,
645,5/9,3,1,72.414,86.218,9.655,79.310,88.265,8.966,73.793,86.125,10.345,145,杣の天狗(+53.4)吉成剛(+14.9)ⓝLuckyJ(-17.3)noobplay(-51.0),https://naga.dmv.nico/htmls/edece311d4cf6b2493b337d5eea740c8877868f7b2dc7aa9cc09658b618da2e8v2_2.html?tw=1,https://tenhou.net/4/?log=2023050913gm-0029-0000-efd2e3d4&tw=1,,71.85,84.25,9.12,72.45,84.74,8.73,74.46,85.94,7.95,74.31,85.99,8.14,74.03,85.66,8.26,,,,,,,,,,,,,
646,5/9,3,2,75.962,84.887,7.692,67.308,82.214,7.692,71.154,80.186,13.462,104,地獄モード増量中(+42.9)以女神之名許願(+10.9)ⓝLuckyJ(-21.9)スズヤ(-31.9),https://naga.dmv.nico/htmls/a023159a6aced71395f4212cdd665e7f3440c951a1b66584c0c13d5522ab87c3v2_2.html?tw=2,https://tenhou.net/4/?log=2023050914gm-0029-0000-af456f56&tw=2,,72.04,84.14,9.15,72.65,84.72,8.75,74.46,85.90,8.01,74.27,85.94,8.16,74.02,85.65,8.26,,,,,,,,,,,,,
647,5/9,2,0,80.142,89.946,5.674,80.142,90.140,3.546,75.887,85.780,8.511,141,3nssErdA(+47.4)ⓝLuckyJ(+11.1)中森アキラ(-23.3)yoooichi(-35.2),https://naga.dmv.nico/htmls/9baea638e9477c032f4d66bf20965b5cf53aad46ddbfe7f423628e1dfa5e5d37v2_2.html?tw=0,https://tenhou.net/4/?log=2023050914gm-0029-0000-ba07f72a&tw=0,,71.89,84.29,9.10,72.75,84.90,8.53,74.62,86.06,7.97,74.23,85.93,8.16,74.06,85.68,8.25,,,,,,,,,,,,,
648,5/9,3,3,76.991,85.664,7.965,76.991,85.706,9.735,75.221,83.036,11.504,113,鶏巴SB脳残遊戯(+52.4)ヤギヌマ（浪）(+21.4)ⓝLuckyJ(-19.3)由美(-54.5),https://naga.dmv.nico/htmls/0486e21eb27116b54cfc799f40f6f5927bb821b76542bddd9973756efe3cf49dv2_2.html?tw=3,https://tenhou.net/4/?log=2023050915gm-0029-0000-e8911aa6&tw=3,,72.32,84.30,9.30,72.74,84.79,8.50,74.60,86.09,7.87,74.23,85.92,8.18,74.05,85.67,8.25,,,,,,,,,,,,,
649,5/9,3,3,66.912,81.611,9.559,66.176,82.425,7.353,70.588,81.290,10.294,136,猫氏(+60.6)syunyone(+8.6)ⓝLuckyJ(-22.4)December(-46.8),https://naga.dmv.nico/htmls/30faaf6a62be5acddadad7906b5d4b6b131ccc0bb8e7d5236f190b45293a8872v2_2.html?tw=3,https://tenhou.net/4/?log=2023050915gm-0029-0000-b884510a&tw=3,,71.17,83.61,9.57,72.33,84.46,8.70,74.34,85.97,7.91,74.19,85.89,8.17,73.99,85.63,8.28,,,,,,,,,,,,,
650,5/9,1,1,75.641,88.725,5.128,65.385,82.739,6.410,73.077,86.761,3.846,78,ⓝLuckyJ(+66.2)December(+1.0)ちけっと(-19.9)濠江寶(-47.3),https://naga.dmv.nico/htmls/2cf1623fbc6bf257bc4c09ab63b9eb74b0688b6454525c1774943ee8c74187b7v2_2.html?tw=1,https://tenhou.net/4/?log=2023050916gm-0029-0000-b1b1525e&tw=1,,71.56,83.98,9.44,72.72,84.77,8.45,74.56,86.08,7.89,74.32,85.96,8.12,74.02,85.67,8.23,,,,,,,,,,,,,
651,5/9,4,3,70.115,83.456,10.345,68.966,80.854,11.494,67.816,80.460,10.345,87,ごりぃぃ(+41.9)かっぴー(+10.2)りこりんご(-12.2)ⓝLuckyJ(-39.9),https://naga.dmv.nico/htmls/8b9a9765bc6ced5ddc22be97f56c72562a373f108ae6f0ebfde17fb4e9dfb380v2_2.html?tw=3,https://tenhou.net/4/?log=2023050916gm-0029-0000-6d271ba9&tw=3,,72.89,85.09,8.88,72.25,84.63,8.54,74.51,86.04,7.88,74.25,85.94,8.13,74.01,85.68,8.22,,,,,,,,,,,,,
652,5/9,3,3,66.667,83.767,9.524,69.048,87.258,4.762,61.905,80.646,14.286,42,とんかつケーキ(+49.8)chaos39(+15.3)ⓝLuckyJ(-7.0)ぱちぱちばやち(-58.1),https://naga.dmv.nico/htmls/d155256275e6073f48b463e7159cab7592ba282d2b86aa337100379e50e6b33fv2_2.html?tw=3,https://tenhou.net/4/?log=2023050916gm-0029-0000-c3ac7588&tw=3,,72.24,84.94,8.76,72.07,84.60,8.62,74.43,86.07,7.84,74.22,85.94,8.13,74.02,85.71,8.18,,,,,,,,,,,,,
653,5/9,1,2,70.000,81.278,14.167,64.167,80.720,10.000,65.833,80.882,11.667,120,ⓝLuckyJ(+56.6)ぺこら615(+15.1)QC15127(-24.0)MAKKEI(-47.7),https://naga.dmv.nico/htmls/0f6f9d623a1c579b219a57ab896de2ae4c2c77dce21b95dc74d14b14d352ac69v2_2.html?tw=2,https://tenhou.net/4/?log=2023050917gm-0029-0000-93b2144b&tw=2,,72.35,84.69,9.28,72.10,84.45,9.00,74.30,85.95,7.96,74.22,85.92,8.19,74.00,85.69,8.20,,,,,,,,,,,,,
654,5/9,1,3,77.333,87.542,7.333,76.667,87.452,6.667,77.333,87.391,10.000,150,ⓝLuckyJ(+53.5)raita999(+8.9)練(-20.5)ポワーン(-41.9),https://naga.dmv.nico/htmls/0e8bb0045232cd95ac03ee2b4d78f31a95aa9bee538a09c56b216b13a4f62795v2_2.html?tw=3,https://tenhou.net/4/?log=2023050917gm-0029-0000-c1df69c8&tw=3,,73.22,85.31,8.70,72.41,84.59,8.97,74.29,85.92,8.01,74.22,85.92,8.19,74.01,85.70,8.19,,,,,,,,,,,,,
655,5/9,1,2,65.741,79.903,12.037,62.963,82.097,11.111,61.111,77.949,17.593,108,ⓝLuckyJ(+44.2)yukimai(+6.5)kumaPro(-15.7)Miaojie(-35.0),https://naga.dmv.nico/htmls/163b07c8ab8d0021e8218cfb504f392e91ba676a464cf38bb51963a84e8976ffv2_2.html?tw=2,https://tenhou.net/4/?log=2023050918gm-0029-0000-2c43e0cd&tw=2,,72.55,84.68,8.94,72.20,84.46,9.03,73.97,85.71,8.16,74.07,85.85,8.24,73.96,85.67,8.21,,,,,,,,,,,,,
656,5/9,3,0,69.149,84.106,8.511,67.021,85.822,5.319,61.702,82.758,7.447,94,莉仁(+50.4)アドバーグ(+16.2)ⓝLuckyJ(-27.0)alexand(-39.6),https://naga.dmv.nico/htmls/0b333c653c990dcb9a22b261e228577bb137d49d4b8967d948999d840434461ev2_2.html?tw=0,https://tenhou.net/4/?log=2023050918gm-0029-0000-a9c72c79&tw=0,,71.87,84.60,9.02,71.95,84.37,9.09,73.82,85.65,8.18,74.06,85.85,8.19,73.93,85.65,8.22,,,,,,,,,,,,,
657,5/9,3,3,77.844,87.304,6.587,73.054,85.692,5.988,71.856,84.803,7.784,167,tohru777(+53.2)mr.BIG(+8.0)ⓝLuckyJ(-19.1)紀阿霸(-42.1),https://naga.dmv.nico/htmls/0f42fcfe67a88d9b359a63337f77cf7b5082d5d8e89ab40abc5409d9393785ffv2_2.html?tw=3,https://tenhou.net/4/?log=2023050919gm-0029-0000-edb0a78c&tw=3,,71.64,84.34,9.12,71.77,84.31,9.11,73.85,85.64,8.15,74.03,85.82,8.17,73.93,85.65,8.22,,,,,,,,,,,,,
658,5/9,3,2,67.273,82.730,5.455,63.636,82.702,8.182,61.818,79.515,10.000,110,竜王の顎(+45.0)「超守備麻雀」(+12.0)ⓝLuckyJ(-18.0)蛍烏賊(-39.0),https://naga.dmv.nico/htmls/a0f011db0dc4c86084a6db26198b1b691c8054c7819cb77231dd46f0e088002cv2_2.html?tw=2,https://tenhou.net/4/?log=2023050919gm-0029-0000-3ba17a26&tw=2,,70.67,84.04,8.86,71.50,84.17,9.08,73.57,85.50,8.12,73.98,85.79,8.14,73.85,85.62,8.21,,,,,,,,,,,,,
659,5/9,1,3,68.966,83.330,8.966,68.966,85.327,8.966,68.276,82.362,8.276,145,ⓝLuckyJ(+42.9)瀬名川はじめ(+8.2)ロロん(-19.2)Dshot(-31.9),https://naga.dmv.nico/htmls/86d297d680ba99f89d498a3d79478d37c0601a57cba1b90687f410fb58cb6ca0v2_2.html?tw=3,https://tenhou.net/4/?log=2023050920gm-0029-0000-d1c529ff&tw=3,,70.87,84.21,8.81,71.02,83.91,9.19,73.46,85.45,8.16,73.98,85.78,8.18,73.87,85.63,8.20,,,,,,,,,,,,,
660,5/9,3,1,78.986,86.672,7.971,79.710,89.766,5.797,75.362,84.592,7.971,138,だいみんかん(+71.8)etari-O(+3.2)ⓝLuckyJ(-19.1)百和2号(-55.9),https://naga.dmv.nico/htmls/03c57f3665539dd815d71565a6df2ef65d3f75834bcd8268b0caf8ff77f3beb8v2_2.html?tw=1,https://tenhou.net/4/?log=2023050920gm-0029-0000-b50722f7&tw=1,,71.21,84.01,9.09,71.39,83.99,9.26,73.58,85.46,8.20,74.04,85.80,8.17,73.91,85.64,8.21,,,,,,,,,,,,,
661,5/9,4,1,72.549,83.268,6.863,77.451,89.671,1.961,75.490,84.836,8.824,102,KingYo92(+62.3)まっち♪(+20.8)bunbun24(-34.1)ⓝLuckyJ(-49.0),https://naga.dmv.nico/htmls/78a66f378b0ebcc9572473a2a22fc4611d2826e7c47e41be7c9983b570193201v2_2.html?tw=1,https://tenhou.net/4/?log=2023050921gm-0029-0000-8a3c6ec3&tw=1,,71.45,83.99,8.74,72.17,84.54,8.81,73.64,85.44,8.18,73.98,85.75,8.17,73.92,85.64,8.22,,,,,,,,,,,,,
662,5/9,1,0,71.875,83.958,10.000,74.375,84.887,9.375,67.500,81.548,13.750,160,ⓝLuckyJ(+63.3)沾床即睡(+2.7)oliver(-19.0)夏山繁機(-47.0),https://naga.dmv.nico/htmls/6593df495d8b995e779ceed611dd6da54b77345625590a037e88e4f6977c3441v2_2.html?tw=0,https://tenhou.net/4/?log=2023050921gm-0029-0000-3c721da8&tw=0,,71.97,84.01,8.79,72.11,84.47,8.77,73.62,85.42,8.18,73.96,85.72,8.15,73.94,85.63,8.24,,,,,,,,,,,,,
663,5/9,3,3,69.492,82.921,9.322,69.492,81.878,11.017,72.034,82.756,11.864,118,喧嘩両成敗(+54.1)鷹観視(+9.4)ⓝLuckyJ(-21.7)ヒカル(-41.8),https://naga.dmv.nico/htmls/fd5bf058b069db0a03d9ff7f64d82375c3b53a3e3b7eebe2e1ba7096c483d7fav2_2.html?tw=3,https://tenhou.net/4/?log=2023050922gm-0029-0000-97b67f88&tw=3,,71.92,84.17,8.30,72.14,84.43,8.79,73.35,85.22,8.31,73.84,85.64,8.20,73.92,85.62,8.27,,,,,,,,,,,,,
664,5/9,1,0,75.269,86.197,11.828,66.667,84.099,10.753,66.667,82.615,16.129,93,ⓝLuckyJ(+56.9)かわさきしみん(+12.7)深夜食堂(-19.3)風光明媚(-50.3),https://naga.dmv.nico/htmls/ed57911d1587b9bd7bf3612676e8a214e80eccc2fc1293565deb6ae5bfb5b564v2_2.html?tw=0,https://tenhou.net/4/?log=2023050922gm-0029-0000-9aa6089f&tw=0,,71.71,84.04,8.75,72.47,84.67,8.73,73.25,85.18,8.40,73.93,85.66,8.20,73.87,85.60,8.30,,,,,,,,,,,,,
665,5/9,2,2,76.136,88.575,2.273,81.818,89.662,4.545,75.000,84.155,4.545,88,996.ICU(+45.2)ⓝLuckyJ(+11.6)にまにまたろう(-22.7)小瀧周助(-34.1),https://naga.dmv.nico/htmls/26ffeda2ecd0ca94a8149e2e2c40920b6e98657bd12ea8d597e62e20b9445bf4v2_2.html?tw=2,https://tenhou.net/4/?log=2023050923gm-0029-0000-18450dfb&tw=2,,72.75,84.91,7.78,72.65,84.79,8.36,73.32,85.23,8.29,73.94,85.69,8.10,73.93,85.63,8.28,,,,,,,,,,,,,
666,5/9,1,2,71.200,82.041,11.200,76.800,86.574,6.400,69.600,82.131,9.600,125,ⓝLuckyJ(+46.7)ポッポン(+2.2)運太(-19.1)Krauser(-29.8),https://naga.dmv.nico/htmls/49c7d0008151b8f47c9c3994f56872dd19b68c7bd343bff406363795be0953aav2_2.html?tw=2,https://tenhou.net/4/?log=2023050923gm-0029-0000-2aa16a2a&tw=2,,72.96,84.70,8.05,72.41,84.65,8.54,73.30,85.15,8.43,73.94,85.67,8.13,73.90,85.60,8.30,,,,,,,,,,,,,
667,5/9,4,3,75.207,85.605,5.785,71.074,85.054,10.744,74.380,83.246,14.050,121,KONOSIRO(+62.8)たこはち(+15.4)JxJx(-21.6)ⓝLuckyJ(-56.6),https://naga.dmv.nico/htmls/c4afd660aeeb0c7a861ae9bb0ec1ddd9aa89f94b43fa979bfddb86b00bedb0b4v2_2.html?tw=3,https://tenhou.net/4/?log=2023051000gm-0029-0000-c680df6e&tw=3,,72.70,84.53,7.97,72.17,84.43,8.54,73.29,85.13,8.34,73.88,85.63,8.13,73.89,85.60,8.29,,,,,,,,,,,,,
668,5/9,1,3,73.228,85.111,7.874,72.441,85.776,7.087,77.953,86.806,10.236,127,ⓝLuckyJ(+47.0)-愛宕絹恵-(+4.4)マサムネ(-18.7)しのはらえりか(-32.7),https://naga.dmv.nico/htmls/fe648e17837c8099e9141979327cffdd3d78aa4727e51c6d4958a8996c48f2e2v2_2.html?tw=3,https://tenhou.net/4/?log=2023051000gm-0029-0000-bd685cac&tw=3,,73.29,84.77,8.21,71.98,84.41,8.54,73.29,85.10,8.35,73.90,85.63,8.13,73.88,85.60,8.28,,,,,,,,,,,,,
669,5/9,3,3,75.735,83.877,10.294,73.529,84.421,9.559,72.059,84.679,11.765,136,aMリーガー(+66.5)けんしん７７(+4.8)ⓝLuckyJ(-30.1)handy100(-41.2),https://naga.dmv.nico/htmls/74d33956caabde5d14ad39d5044a7f13d8f150421383a76c763002b0ba539443v2_2.html?tw=3,https://tenhou.net/4/?log=2023051009gm-0029-0000-fd5a3cd0&tw=3,,73.97,84.82,8.34,72.42,84.52,8.57,73.19,84.94,8.44,73.84,85.55,8.20,73.87,85.61,8.26,,,,,,,,,,,,,
670,5/9,2,1,71.523,84.896,8.609,70.199,85.758,5.960,66.887,81.337,11.921,151,冰封王座(+50.5)ⓝLuckyJ(+3.8)赤羽の王(-16.6)すっちゃ(-37.7),https://naga.dmv.nico/htmls/7b7d432e62970ad619a21f829b158ac3585a6313e90422ab9ab73fce55aeae07v2_2.html?tw=1,https://tenhou.net/4/?log=2023051009gm-0029-0000-b44faedb&tw=1,,73.22,84.65,8.40,72.21,84.33,8.75,73.13,84.95,8.42,73.79,85.53,8.23,73.85,85.60,8.27,,,,,,,,,,,,,
671,5/9,3,1,80.952,88.134,6.349,75.661,87.763,7.407,77.249,87.243,8.466,189,ぐはへぇ…(+63.2)ポンツカ(+18.5)ⓝLuckyJ(-29.9)Paliotol(-51.8),https://naga.dmv.nico/htmls/c664eceb49648fd588a00a1bd293cf3b95b3f2a8166c4ebe5c2eade3c1caf93cv2_2.html?tw=1,https://tenhou.net/4/?log=2023051010gm-0029-0000-2a7b1af8&tw=1,,74.06,85.13,8.35,72.76,84.56,8.55,73.28,85.02,8.32,73.90,85.56,8.25,73.88,85.60,8.25,,,,,,,,,,,,,
672,5/9,2,0,68.553,83.915,10.063,68.553,82.599,11.321,62.264,79.433,11.950,159,Puwefans(+43.6)ⓝLuckyJ(+5.0)zhouzhou(-19.3)z2PHuv(-29.3),https://naga.dmv.nico/htmls/d48ad39940d3b0d6527f3e49c62acd983fe27a716fa7dc50dd5c4aeed562abdev2_2.html?tw=0,https://tenhou.net/4/?log=2023051011gm-0029-0000-195083db&tw=0,,73.73,85.13,8.36,72.85,84.57,8.57,72.90,84.82,8.45,73.78,85.54,8.23,73.85,85.60,8.25,,,,,,,,,,,,,
673,5/9,2,0,74.286,85.934,9.286,80.000,90.026,7.143,75.000,84.889,9.286,140,ma-kyao(+44.3)ⓝLuckyJ(+8.7)mangana(-18.5)KazⅣ(-34.5),https://naga.dmv.nico/htmls/63f0ee6a80ba4df2318404ed9329820cbbbb52caf00d34782aa000fcf61af0d3v2_2.html?tw=0,https://tenhou.net/4/?log=2023051012gm-0029-0000-3c6cd719&tw=0,,74.21,85.43,8.36,73.06,84.80,8.33,72.77,84.72,8.58,73.80,85.55,8.24,73.87,85.61,8.25,,,,,,,,,,,,,
674,5/9,1,0,77.477,87.914,9.910,70.270,84.244,9.910,73.874,83.757,10.811,111,ⓝLuckyJ(+46.8)バリッサ(+14.6)ポポポン太(-7.8)MAITO(-53.6),https://naga.dmv.nico/htmls/ce574fddb3c99406bd5af4bd930c178ac85c3d7a6da7f3ad245607a48da33ff7v2_2.html?tw=0,https://tenhou.net/4/?log=2023051012gm-0029-0000-cbe45fed&tw=0,,74.43,85.60,8.16,73.07,84.82,8.46,72.85,84.82,8.60,73.84,85.59,8.22,73.87,85.62,8.26,,,,,,,,,,,,,
675,5/10,2,1,75.000,86.716,6.250,73.438,85.916,4.688,68.750,82.393,10.938,64,MAITO(+50.6)ⓝLuckyJ(+18.0)kaki313(-13.6)meckwell(-55.0),https://naga.dmv.nico/htmls/fe4fd6e586dc828fd644f5759053981b87269c2f43aba68962d604a7e9376998v2_2.html?tw=1,https://tenhou.net/4/?log=2023051013gm-0029-0000-13015822&tw=1,,74.32,85.41,8.56,73.54,85.16,8.17,72.90,84.90,8.55,73.99,85.68,8.16,73.85,85.61,8.26,,,,,,,,,,,,,
676,5/10,4,0,85.366,91.764,5.366,81.463,91.317,5.854,83.902,91.245,4.390,205,ミュミュ(+47.7)cell(+4.1)-愛宕絹恵-(-18.2)ⓝLuckyJ(-33.6),https://naga.dmv.nico/htmls/d5729525c19d8ef807eaf7cd27b5118ce22b8a45744b5cc1252fe7ea12e12342v2_2.html?tw=0,https://tenhou.net/4/?log=2023051013gm-0029-0000-b27b372c&tw=0,,75.73,86.39,7.98,74.35,85.54,8.01,73.17,85.03,8.51,74.08,85.72,8.15,73.88,85.62,8.26,,,,,,,,,,,,,
677,5/10,3,0,74.825,87.487,5.594,77.622,86.787,8.392,73.427,84.681,10.490,143,Piichan(+45.6)ディンゴダイル(+12.7)ⓝLuckyJ(-9.5)Terry92(-48.8),https://naga.dmv.nico/htmls/7e40a8757731221c63cf8d0003058e0b35010b4e13364e0a7875395b21bba23av2_2.html?tw=0,https://tenhou.net/4/?log=2023051014gm-0029-0000-9fdd7448&tw=0,,75.69,86.57,7.96,74.19,85.55,7.96,73.11,85.05,8.42,74.13,85.76,8.10,73.86,85.61,8.27,,,,,,,,,,,,,
678,5/10,3,2,70.556,82.390,10.000,67.778,84.749,7.222,70.000,80.968,11.111,180,幻(+59.3)Ericyan(+9.6)ⓝLuckyJ(-25.6)ガラン(-43.3),https://naga.dmv.nico/htmls/bac43a0a65a9f32fc63ebee8dc46daafed3e6028780829ee2edbbebace180c3dv2_2.html?tw=2,https://tenhou.net/4/?log=2023051014gm-0029-0000-68746828&tw=2,,75.43,86.30,8.17,74.36,85.54,8.19,72.97,84.94,8.45,74.14,85.75,8.09,73.76,85.56,8.32,,,,,,,,,,,,,
679,5/10,1,2,74.336,87.545,10.619,72.566,86.672,7.080,73.451,87.047,11.504,113,ⓝLuckyJ(+46.7)December(+11.1)Ryan158(-22.7)幻(-35.1),https://naga.dmv.nico/htmls/9a0935c03ce0502ce409dac925de10aa43d3b658f35d85a22b222f6fe931bcc8v2_2.html?tw=2,https://tenhou.net/4/?log=2023051015gm-0029-0000-158dd86e&tw=2,,75.29,86.67,8.20,74.63,85.75,8.27,72.96,84.92,8.55,74.11,85.74,8.15,73.81,85.59,8.33,,,,,,,,,,,,,
680,5/10,2,1,77.064,84.101,8.257,73.394,86.366,5.505,79.817,85.732,8.257,109,kuromate(+55.6)ⓝLuckyJ(+17.5)小宮畳店(-27.4)ソロトフ(-45.7),https://naga.dmv.nico/htmls/f03817c8c417152c03d3e54d45fb5d9551db356557c469bafe23d16b36082a95v2_2.html?tw=1,https://tenhou.net/4/?log=2023051016gm-0029-0000-79de02a1&tw=1,,75.84,86.59,8.17,74.53,85.62,8.29,73.14,84.96,8.51,74.10,85.70,8.16,73.82,85.59,8.33,,,,,,,,,,,,,
681,5/10,4,2,71.698,80.545,13.208,66.038,80.418,15.094,64.151,79.411,13.208,53,アタオカさん(+62.2)眼科医(+16.3)小宮畳店(-28.3)ⓝLuckyJ(-50.2),https://naga.dmv.nico/htmls/ccaa99acaa4701afbe9226f218e5e8dbf3f9c5280d659003f51dd5840ccaafd5v2_2.html?tw=2,https://tenhou.net/4/?log=2023051016gm-0029-0000-d57a38ea&tw=2,,74.92,85.83,8.86,74.49,85.48,8.60,72.98,84.84,8.61,74.00,85.62,8.19,73.81,85.57,8.36,,,,,,,,,,,,,
682,5/10,3,3,81.081,89.159,5.405,72.973,88.748,4.505,80.180,88.124,7.207,111,クレイモア(+46.4)ジョンレノン(+5.2)ⓝLuckyJ(-19.0)俺様＠川村流(-32.6),https://naga.dmv.nico/htmls/a29042c0653114c7bf8fe8a18b5c1d123efa76ee35b244203d9e77de43ea5f7av2_2.html?tw=3,https://tenhou.net/4/?log=2023051016gm-0029-0000-23f24f90&tw=3,,76.17,86.36,8.39,74.95,85.74,8.37,73.20,84.94,8.55,74.07,85.63,8.19,73.86,85.60,8.35,,,,,,,,,,,,,
683,5/10,2,1,71.545,86.039,7.317,72.358,88.682,7.317,74.797,85.253,10.569,123,hrw128(+41.7)ⓝLuckyJ(+8.2)蘭あお(-19.9)blowin(-30.0),https://naga.dmv.nico/htmls/7958039d701e7ee48f5566ca32519ee3286a45c55affc0f26a07402ac5a6125bv2_2.html?tw=1,https://tenhou.net/4/?log=2023051017gm-0029-0000-32326af3&tw=1,,75.89,86.37,8.19,75.05,85.90,8.27,73.25,84.97,8.57,74.01,85.63,8.16,73.84,85.60,8.34,,,,,,,,,,,,,
